Hour,T_out_C,T_in_C,CO2_ppm
590,1.75,9.510370781087314,400.0000000000006
591,1.85,9.627836252963984,400.0000000000004
592,2.0,9.768755141886253,400.0000000000001
593,1.8125,9.920362452319129,400.00000000000017
594,1.6375000000000002,10.06601694811916,400.0000000000001
595,1.475,10.19013987339497,400.00000000000017
596,1.4,10.287187055004628,400.00000000000017
597,1.15,10.349181730166766,400.00000000000017
598,1.0,10.38633758165066,400.00000000000017
599,0.875,10.408844978825645,400.0000000000003
600,0.675,10.41159574469713,400.0000000000001
601,0.6,10.40118692039675,400.0000000000002
602,0.6624999999999999,10.386114438375325,400.0000000000001
603,0.8875,10.36537390453734,399.9999999999999
604,1.0,10.337078095171591,400.00000000000006
605,0.9375,10.302298208915634,400.0000000000002
606,0.9625,10.26963921828685,400.00000000000017
607,0.9375,10.234948748895974,399.9999999999999
608,0.9,10.190510179041569,400.0
609,0.9625,11.953653955451353,519.698214994235
610,1.0,12.269703359614576,726.1906799460845
611,1.0625,12.342091926282569,833.0592431322294
612,1.0375,10.975230513328016,772.328876822628
613,1.0,12.183204375559706,769.5729987508332
614,0.875,12.429058522216453,847.8948652866723
615,0.925,12.510259013884475,886.9673976510264
616,1.0,12.589976323993389,904.1556594364528
617,1.0,12.662325701881382,911.467234003333
618,1.0,10.939163495679688,794.4558770318466
619,0.8125,10.57352816079312,590.3969263848421
620,0.6375,10.469348950004782,485.0533222918462
621,0.5375,10.36871099382243,438.3080761091719
622,0.375,10.26776081098761,417.2273562604937
623,0.2375,10.169870247868069,407.7619135504576
624,0.1375,10.066746119454065,403.4969954155225
625,0.0375,9.96310984139756,401.56991248101576
626,0.125,9.8704243025851,400.7062888496341
627,0.1375,9.774295505842392,400.31860780068274
628,0.1625,9.6759265042105,400.1440186158428
629,0.2625,9.585499286392304,400.06508122655737
630,0.4874999999999999,9.500253483664434,400.0294315045204
631,0.6624999999999999,9.41727781434884,400.01332289943286
632,0.7,9.33595681708473,400.0060313462077
633,0.8875,11.080284781509269,519.7854767141789
634,1.3125,11.38744883010424,726.6554939064852
635,1.25,11.441127018951462,834.3016146286534
636,1.475,10.055103606718411,774.2006799170422
637,1.6375000000000002,11.251018878390813,771.4097030904823
638,1.4125,11.472292620195452,849.7603506358282
639,1.1125,11.524548891432469,889.301410515372
640,1.0,11.570913162113802,906.6604467076126
641,1.0625,11.617498576092462,914.2653227685004
642,1.0375,9.878680697437645,798.112640726606
643,1.0,9.51830705762418,593.8069256956178
644,0.875,9.435330647370506,487.0972384046141
645,0.925,9.372937647628303,439.48797434896414
646,0.8125,9.317381214394128,417.8774736708424
647,0.6375,9.265042379650572,408.0987025554086
648,0.7250000000000001,9.221898072913206,403.6722568016392
649,0.925,9.17990863006542,401.664255116612
650,1.0,9.142281153333316,400.75418988796247
651,1.0,9.110248697768276,400.3417559139514
652,1.0,9.080373574989425,400.15492370039584
653,0.8125,9.051865074153486,400.0702626895117
654,0.8875,9.033131369758102,400.03189643036745
655,1.0,9.023451206153856,400.01446704581576
656,0.875,9.014660540496353,400.0065630101212
657,0.925,10.8300340701026,519.8819646157583
658,1.25,11.206140246297355,727.1472846357683
659,1.3375,11.324198643080235,835.2235371446457
660,1.7375,9.999243837225274,775.1933301130813
661,2.0,11.25235125292347,772.258713256963
662,1.875,11.530536569317318,850.5493881316153
663,1.8,11.63642398710772,889.6452353754333
664,1.925,11.731690554433154,906.9442564089206
665,1.75,11.809104141867907,914.8852366960308
666,1.85,10.09905547549286,798.681318557929
667,1.75,9.766939148588689,594.0750133984707
668,1.5375,9.710053894602623,487.18049128294206
669,1.8125,9.684087494066873,439.5236554801105
670,1.6875,9.664026854220957,417.8813506438533
671,1.4375,9.64673539524968,408.0826089603757
672,1.15,9.63568616738095,403.6596058793029
673,1.0,9.628554508144326,401.6532475884547
674,1.0625,9.627313577281145,400.7464624923226
675,1.0375,9.625471700322391,400.3368517762889
676,1.0,9.62377049393952,400.15175682696514
677,1.0625,9.622971806024072,400.0683817871924
678,1.0375,9.61789743999213,400.0308284645822
679,1.0,9.610714498550024,400.0138455409231
680,0.9375,9.60612915651032,400.00622136649633
681,0.8375000000000001,11.406770166730052,519.5442819620596
682,0.7375,11.75958293076185,724.5163096464341
683,0.5125,11.8621558613242,830.2928917229196
684,0.275,10.518818511851569,769.974927402733
685,0.1375,11.743323624267992,766.6149347582343
686,0.1625,12.011720166652823,843.3960979087483
687,0.075,12.114871213145602,883.1013964393675
688,0.0,12.205211987757991,899.0954472087935
689,-0.1875,12.289933438512197,906.152352192949
690,-0.7375,10.578211665811978,789.7588546928813
691,-1.0,10.238918030487811,586.2095742799195
692,-0.9375,10.18504264930434,482.094952894304
693,-0.9625,10.127881658401728,436.7829526816781
694,-1.0,10.065485204627691,416.34924434491074
695,-0.9375,10.01622968702119,407.3091440311536
696,-0.9625,9.95252013660199,403.3017383313451
697,-1.0,9.882172600190133,401.4840297538696
698,-0.7500000000000001,9.821197108251972,400.6688060901165
699,-0.225,9.76170558466373,400.3027825161613
700,0.0,9.693428538755857,400.13648234736087
701,-0.25,9.62008782497838,400.0614475731706
702,-0.15,9.550900859784228,400.0278097002952
703,0.0,9.4852300922597,400.0125118391187
704,-0.1875,9.4272347093168,400.005633863055
705,-0.1125,11.186591338080152,519.7149843747475
706,0.0,11.50006618465769,725.6227784819287
707,-0.0625,11.563594881342414,832.5629934017861
708,0.0875,10.192883473026662,772.4653281921362
709,0.2,11.413289179625163,769.1314526928611
710,0.1375,11.679687262147176,846.6416643003765
711,0.1625,11.7927422801057,885.139135270816
712,0.1375,11.908610105136743,901.972487254916
713,0.1,12.030632621043477,910.1313448970244
714,0.1,10.367717139076552,794.6685678399956
715,0.0375,10.07314855658401,590.6457053601712
716,-0.125,10.040909002041394,484.96887106756094
717,-0.075,10.01345759424012,438.3583384013392
718,0.0,9.980254769339922,417.2713118907671
719,-0.4374999999999999,9.93410208669718,407.7885343451283
720,-0.8875,9.877699814548158,403.5295593746675
721,-1.0,9.82103347863076,401.5912724645939
722,-0.9375,9.76837796155518,400.7175905824346
723,-0.9625,9.709098130995748,400.32488347627344
724,-1.0,9.642899525060113,400.1464379703333
725,-1.125,9.581062328902238,400.0659272738614
726,-1.075,9.520707125262488,400.029854653064
727,-1.0,9.45834152188666,400.0134766752658
728,-1.3125,9.395661332561083,400.00608722037
729,-1.1875,9.337618220717705,400.0027584537954
730,-1.0,9.28386101624444,400.0012420362712
731,-0.8125,9.232349948313876,400.00055933272375
732,-0.2624999999999999,9.1987906821048,400.0002528021981
733,0.0,9.184829568800634,400.0001132602997
734,-0.6875,9.197058827313048,400.00005064071263
735,-1.0375,9.238877271654774,400.0000228665713
736,-1.0,9.304218358379652,400.0000102542572
737,-1.25,9.383669061524506,400.0000046013789
738,-1.2125,9.456667336858922,400.0000020817446
739,-1.1,9.505952173138024,400.0000009388786
740,-1.225,9.523682557339225,400.0000004231944
741,-1.05,9.519298763914431,400.000000191037
742,-0.7125,9.497515905489744,400.00000008613694
743,-0.475,9.458555641620338,400.0000000388272
744,-0.15,9.409638057617965,400.0000000175109
745,-0.0625,9.35123143098178,400.0000000078902
746,-0.2249999999999999,9.28446352617325,400.00000000355584
747,-0.425,9.21528132892817,400.00000000160304
748,-0.625,9.145630673927478,400.0000000007228
749,-0.6375,9.078001848493113,400.00000000032617
750,-0.6624999999999999,9.0108314388069,400.00000000014734
751,-0.6375,8.946168509558063,400.0000000000665
752,-0.5375,8.891134546084986,400.0000000000298
753,-1.3877787807814457e-17,8.848025330142846,400.0000000000135
754,0.6125,8.812415872667438,400.0000000000062
755,0.675,8.775053004181409,400.00000000000296
756,1.2875,8.762080181950108,400.00000000000114
757,1.5124999999999995,8.778113278077942,400.00000000000057
758,1.2125,8.811530225682533,400.00000000000045
759,1.2875,8.875605344901802,400.00000000000017
760,1.0875,8.951341146313798,400.0
761,1.025,9.032629669690698,400.0000000000002
762,1.0375,9.113310219381372,400.00000000000017
763,0.7500000000000001,9.175647749419834,400.0000000000001
764,0.5375,9.221862172877469,400.0000000000001
765,0.5,9.25393770304463,400.00000000000017
766,0.7499999999999999,9.272968084066273,400.0000000000002
767,0.9,9.272759813912232,400.00000000000017
768,0.8375000000000001,9.252025182262262,400.00000000000017
769,0.8,9.219473702029209,400.0000000000001
770,0.7375,9.176307839516175,400.0000000000002
771,0.575,9.122936484545365,400.0000000000001
772,0.3124999999999999,9.061279234308127,400.0000000000002
773,0.2,8.99699964813503,400.0000000000001
774,0.325,8.933586669195012,400.0000000000001
775,0.4,8.865167541835756,400.0000000000001
776,0.4625,8.79458216874421,400.0
777,0.5,10.548759506282474,519.6317412314912
778,1.4375,10.867053691996354,725.7230988469953
779,2.0,10.938729719431118,832.3487700264224
780,2.5625,9.56772780570278,771.6792741839756
781,3.025,10.801776144812797,768.8585642302713
782,3.2875,11.082153970233996,847.0194331799155
783,3.15,11.211730740306674,885.9334163750543
784,2.8125,11.345737894732784,903.0022809663452
785,2.45,11.487279654676708,910.4887515121924
786,1.925,9.84229929387634,794.2788642603289
787,1.3875,9.577888115065749,591.1111377673483
788,1.4500000000000002,9.581903839844507,485.5425974463131
789,1.5375,9.589181632523191,438.6281782145838
790,1.0,9.574997700997807,417.4367173746178
791,0.6375,9.552120102807784,407.8728837221128
792,0.475,9.528114090302934,403.55550261462713
793,0.4625,9.499533977159755,401.6055778126409
794,0.8750000000000001,9.47021185073395,400.7248464228858
795,1.0375,9.428728326145835,400.3272326153186
796,0.9375,9.372462272163675,400.14783637218943
797,1.025,9.315587913751685,400.0668465711835
798,1.1,9.260727228954668,400.0302427930024
799,0.975,9.206862842771583,400.013682197232
800,0.8375000000000001,9.162591386532004,400.00618795352
801,0.675,10.942999257370593,519.7712103841385
802,0.7250000000000001,11.28098170096792,726.4766320299143
803,0.675,11.370275833158257,833.5592476440336
804,0.35,10.018968002495198,772.9181802445823
805,0.2,11.267071930907658,769.9871742564194
806,0.325,11.56571437442975,848.1213084570358
807,0.4625,11.707681570751426,887.0783662194046
808,0.1875,11.84652914365977,904.1558506609528
809,0.0,11.990072232140564,911.6012811480124
810,-0.1875,10.348903074769355,795.2545471284843
811,-0.425,10.075816918928428,591.7185311123114
812,-0.6875,10.052498068478904,485.8783535640863
813,-0.925,10.020577558933434,438.8058671948332
814,-1.0625,9.971655369011597,417.5321404860488
815,-1.225,9.90490741830616,407.9248071257039
816,-1.425,9.8274830413068,403.5832975402471
817,-1.5625,9.748017297733112,401.6210446769011
818,-1.725,9.668748487149648,400.733689915805
819,-1.8625,9.591057079595291,400.33222143579474
820,-1.9625,9.51542835314455,400.1504959454893
821,-2.125,9.440817178729436,400.0681986278757
822,-2.2,9.368198197849566,400.0309153779619
823,-2.1375,9.298743220300071,400.014019883267
824,-2.1,9.232271591551504,400.00635951325165
825,-2.1,10.991013744674769,519.8765106062663
826,-2.0375,11.299132085849957,727.2045690694368
827,-2.0,11.351588154791882,835.1542759820867
828,-2.0625,9.963056221483184,774.8845792235528
829,-2.225,11.175902853544404,771.8985686473195
830,-2.3625,11.439943120613249,849.8651341057573
831,-2.4625,11.549594556154782,888.4087292061945
832,-2.625,11.656904131161232,904.7721760808424
833,-2.7625,11.759463118819308,911.249909964816
834,-2.8625,10.070437618274898,794.3162690622654
835,-3.025,9.747874771769824,590.8288106301131
836,-3.1625000000000005,9.679667202695894,485.335329444962
837,-3.5125,9.60089325749328,438.5334872953463
838,-3.95,9.50569304374735,417.4221923818743
839,-4.4125,9.396830589247363,407.8939622556172
840,-4.6625000000000005,9.278598696589237,403.5821998447756
841,-4.7,9.155876707837953,401.6266668011577
842,-4.7625,9.027259320396674,400.7390691231032
843,-4.7375,8.895777232798187,400.3360366521942
844,-4.575,8.764608306465215,400.1530002957816
845,-4.4375,8.631925493546403,400.0697691778696
846,-4.275,8.49892239316767,400.03185109917337
847,-4.1375,8.368982635979524,400.014550100538
848,-3.975,8.248642497116697,400.0066503335719
849,-3.65,9.96216596707201,520.0593475513239
850,-3.3125,10.225218536063684,728.0817669614396
851,-2.95,10.238456804092309,836.0499024897514
852,-2.675,8.817897032943108,775.4737057660716
853,-2.475,10.008551451477707,772.8659521493927
854,-2.275,10.252695464323384,852.3197349390205
855,-2.1375,10.338696483430551,893.0684302999746
856,-1.975,10.430692285214237,911.9095439769858
857,-1.775,10.529891932188011,920.9361996476658
858,-1.7,8.83643729451595,804.9140159722044
859,-1.7625,8.518142310507379,599.1976857140065
860,-1.8,8.471359344128382,490.4891519258957
861,-2.05,8.42449397116627,441.401247314332
862,-2.45,8.368691731399924,418.94430165771
863,-2.9125,8.30618840899036,408.6768076247922
864,-3.1,8.242593781931728,403.97678637648914
865,-3.1,8.178389488678505,401.8226036309809
866,-3.0375,8.11168176321683,400.8352579029967
867,-2.9375000000000004,8.043185990917673,400.3829220644637
868,-2.7750000000000004,7.97345156930328,400.175640155146
869,-2.6375,7.901599657996084,400.0806178827848
870,-2.6625000000000005,7.82445657775807,400.0370132397378
871,-2.7,7.745173129111837,400.0169828996448
872,-2.7625,7.670415376702611,400.0077841168737
873,-2.675,9.429311958816877,520.1698778548354
874,-2.5375,9.7472012633894,729.2733481463465
875,-2.375,9.802959112471097,839.7892364206136
876,-2.3,8.420379509308594,780.7543471515658
877,-2.3,9.652192912646411,778.122777379725
878,-2.3,9.953313034777192,857.239428631885
879,-2.3625,10.0996716115187,897.165808362864
880,-2.4,10.254085109773111,914.7711097076156
881,-2.4,10.412640214604227,922.4155376648608
882,-2.6499999999999995,8.771613232246047,805.6890975873831
883,-2.9875,8.49465447887937,599.9273443601196
884,-3.35,8.470440142429856,491.2208506434992
885,-3.8125,8.427128880065725,442.0012554436137
886,-4.25,8.359453475718421,419.3524253807132
887,-4.7125,8.270182678968965,408.9248667478721
888,-4.9,8.168393050771918,404.1178127921629
889,-4.8375,8.060458549316941,401.90030122405983
890,-4.8,7.946687383912423,400.877130835974
891,-4.8,7.831354924436205,400.4049336981206
892,-4.7375,7.719540119084524,400.1869706624821
893,-4.7,7.611869533458252,400.08634301131656
894,-4.7,7.508592286198021,400.0398813628043
895,-4.7625,7.410606080477092,400.0184302119183
896,-4.8,7.321584391922417,400.00852163276
897,-4.3,7.256479851938393,400.0039422622824
898,-3.5,7.204917869876336,400.0018247212878
899,-2.7,7.155478906664486,400.0008449359197
900,-2.4625,7.120253376318392,400.0003913645658
901,-2.625,7.124498287645203,400.0001813036429
902,-2.7625,7.183198258028827,400.0000839942794
903,-2.8625,7.293473491848248,400.0000389047349
904,-3.025,7.4368058838551185,400.0000180136535
905,-3.1625000000000005,7.5944083587020925,400.0000083376057
906,-3.7,7.737485143610569,400.0000038570277
907,-4.5625,7.839772024981408,400.0000017830922
908,-5.4,7.896883772212796,400.0000008236386
909,-5.949999999999999,7.917527169248492,400.00000038034113
910,-6.35,7.907392439172494,400.0000001758296
911,-6.75,7.866408551355753,400.0000000814034
912,-7.2125,7.798567196642937,400.00000003773306
913,-7.65,7.710456417516026,400.0000000175098
914,-8.1125,7.605911896589877,400.0000000081342
915,-8.55,7.488125330600154,400.0000000037821
916,-8.8875,7.360624742096084,400.0000000017599
917,-9.25,7.222165433295263,400.0000000008198
918,-9.5875,7.074861716459913,400.00000000038216
919,-9.825,6.923741929220613,400.0000000001783
920,-10.0875,6.772400936597201,400.0000000000832
921,-9.2625,6.639776038606208,400.000000000039
922,-7.825,6.519488722860655,400.0000000000185
923,-6.3625,6.408180495157072,400.0000000000088
924,-5.175,6.314254520318527,400.0000000000043
925,-4.2375,6.253485580903795,400.0000000000021
926,-3.275,6.239325890421691,400.0000000000011
927,-3.0875000000000004,6.263803759709116,400.0000000000009
928,-3.325,6.32421152565992,400.00000000000034
929,-3.5875000000000004,6.420954005668782,400.00000000000017
930,-4.137500000000001,6.525564396729613,400.0000000000002
931,-4.9,6.605460710551977,400.00000000000017
932,-5.637500000000001,6.648405108927439,400.0000000000002
933,-5.8375,6.661447674772962,400.00000000000034
934,-5.8,6.646226083221604,400.00000000000034
935,-5.7375,6.601887447437068,400.0000000000003
936,-6.0125,6.527701948664804,400.0000000000004
937,-6.449999999999999,6.429071042319439,400.0000000000002
938,-6.9125,6.314314584416093,400.0000000000001
939,-7.1625,6.190134326964532,400.00000000000017
940,-7.325000000000001,6.056745168286484,400.00000000000017
941,-7.4625,5.913172869301603,400.00000000000017
942,-7.75,5.763035761793199,400.00000000000006
943,-8.0875,5.609456602501496,400.00000000000034
944,-8.45,5.463933444664852,400.00000000000045
945,-7.5375,7.182226878564677,520.7374090656238
946,-5.9,7.455449016366098,732.8324800832804
947,-4.2375,7.456574091035841,846.7165020747376
948,-1.225,6.052334145875966,788.9399767006615
