Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 01/06  10:00:00,-19.25,0.375,21.08461047700944,0.003480457219765461,0.0,971055.3448917675,508.9273517647566,6072990.530236181,18744.036887998802,18744.036887998802,14.989708338263435,6816288.073775997 
 01/06  11:00:00,-20.0,0.0,21.891089339333746,0.0034613911117166727,0.0,1125938.68074117,698.9749005604149,6326702.545459346,18744.036887998802,18744.036887998802,15.66839396081578,8346288.073775997 
 01/06  12:00:00,-16.4375,0.625,22.045084325282637,0.003464723713450584,0.0,1032251.2743097623,812.9232982769031,5814495.431693756,18744.036887998802,18744.036887998802,16.336950075741935,8346288.073775997 
 01/06  13:00:00,-15.3625,0.375,22.148544624989803,0.003427540223190311,0.0,999721.3135597322,862.6208535038269,5674031.424621974,18744.036887998802,18744.036887998802,16.61812544505463,8346288.073775997 
 01/06  14:00:00,-15.375,0.0,20.14502843634472,0.0033992592095374594,779611.3466535554,148826.75623147024,771.7732062113871,5397987.154991558,18744.036887998802,18744.036887998802,15.057531314515039,256368.07377599765 
 01/06  15:00:00,-11.499999999999998,1.25,21.31981723080721,0.003443175657698909,0.0,894331.7359506544,728.9334084287607,4938166.583801329,18744.036887998802,18744.036887998802,16.33883960641242,6816288.073775997 
 01/06  16:00:00,-12.275,1.375,22.2201197863261,0.003443080603603847,0.0,920352.1589575073,812.4034863054103,5215866.397969484,18744.036887998802,18744.036887998802,17.125259314931625,8346288.073775997 
 01/06  17:00:00,-14.625,0.375,22.22534372150296,0.0033964001425510018,0.0,980496.116932156,860.9394236887168,5574801.775320663,18744.036887998802,18744.036887998802,16.79662898721703,8346288.073775997 
 01/06  18:00:00,-14.125000000000002,0.625,22.2704738073188,0.003431866956791925,0.0,969324.6979148401,882.2559547973597,5505467.585923647,18744.036887998802,18744.036887998802,16.90282585229373,8346288.073775997 
 01/06  19:00:00,-15.1,0.375,20.159795730834915,0.003423000564685062,861567.1480782744,210990.48520269553,773.9559209908456,5357406.928265576,18744.036887998802,18744.036887998802,15.100742353387837,37488.073775997604 
 01/06  20:00:00,-17.25,0.0,20.00000000830671,0.003424081728071864,1178411.6218132158,0.0,584.2737437681881,5634478.62074784,18744.036887998802,18744.036887998802,14.516512863478876,37488.073775997604 
 01/06  21:00:00,-16.625,0.625,20.00000000000051,0.003464435380217134,1267235.2673828413,0.0,485.3092112696447,5540587.462436895,18744.036887998802,18744.036887998802,14.610203923441798,37488.073775997604 
 01/06  22:00:00,-17.8,0.375,20.0,0.0034586909677998064,1355834.1550430905,0.0,439.9465106460164,5717426.687592119,18744.036887998802,18744.036887998802,14.43391301491364,37488.073775997604 
 01/06  23:00:00,-20.25,0.0,20.000000000000004,0.003464708622852662,1452412.74657339,0.0,418.66136618313647,6086264.021881714,18744.036887998802,18744.036887998802,14.066378783874548,37488.073775997604 
 01/06  24:00:00,-18.5,1.25,20.0,0.003536445445216952,1479483.0970795047,0.0,408.7396833761799,5823047.247852706,18744.036887998802,18744.036887998802,14.328842396509522,37488.073775997604 
 01/07  01:00:00,-18.875,0.75,20.0,0.0034948787433122207,1519060.905114277,0.0,404.1064052127989,5879357.238414659,18744.036887998802,18744.036887998802,14.272573871129875,37488.073775997604 
 01/07  02:00:00,-20.625,0.0,20.0,0.0034698422259233225,1580491.9710141502,0.0,401.92524904964756,6142728.441427578,18744.036887998802,18744.036887998802,14.01005890034697,37488.073775997604 
 01/07  03:00:00,-18.5,1.25,20.0,0.0035334540197373716,1587821.145350835,0.0,400.90396300878297,5822949.987924585,18744.036887998802,18744.036887998802,14.328788983300285,37488.073775997604 
 01/07  04:00:00,-19.5,0.75,20.0,0.0035018404614001663,1630875.731472634,0.0,400.4255787956715,5973123.7290017065,18744.036887998802,18744.036887998802,14.178783955586875,37488.073775997604 
 01/07  05:00:00,-19.125,0.0,20.0,0.0034495122583763434,1643488.3530968674,0.0,400.19997997422956,5916630.670070299,18744.036887998802,18744.036887998802,14.23502366436668,37488.073775997604 
 01/07  06:00:00,-18.4375,1.875,20.0,0.0036076919638401424,1690716.0514849268,0.0,400.0939185576619,5813601.048813915,18744.036887998802,18744.036887998802,14.338139877480046,37488.073775997604 
 01/07  07:00:00,-18.2625,1.125,20.000000000000004,0.00351912867305513,1698386.3440911337,0.0,400.04423825747415,5787127.558015771,18744.036887998802,18744.036887998802,14.364384729606899,37488.073775997604 
 01/07  08:00:00,-18.625,0.0,20.0,0.0034425899560324735,1718322.367247051,0.0,400.02079399536854,5841539.604404038,18744.036887998802,18744.036887998802,14.310005571891521,37488.073775997604 
 01/07  09:00:00,-21.1875,0.0,20.0,0.003503399990371778,1795228.3977524573,0.0,400.0097994285763,6227592.966401645,18744.036887998802,18744.036887998802,13.925627067257036,37488.073775997604 
 01/07  10:00:00,-19.0625,0.0,21.000495604502394,0.0034640299801344506,0.0,877403.0737463094,508.65971194948713,6033430.559907325,18744.036887998802,18744.036887998802,14.952183763349623,6816288.073775997 
 01/07  11:00:00,-16.375,0.625,21.813436525651397,0.00342784726770848,0.0,1027121.3733573605,698.9393723560487,5768280.855330405,18744.036887998802,18744.036887998802,16.139628705090583,8346288.073775997 
 01/07  12:00:00,-15.875,1.625,21.90763363247049,0.003516564664189423,0.0,1009143.999550537,812.4375886960763,5713903.754173221,18744.036887998802,18744.036887998802,16.329811104732208,8346288.073775997 
 01/07  13:00:00,-14.05,1.375,22.00460842865215,0.003458625897421097,0.0,964077.3135731206,861.0205316581853,5451559.260860231,18744.036887998802,18744.036887998802,16.673341766313964,8346288.073775997 
 01/07  14:00:00,-12.375,1.625,20.13049711101312,0.0034479438153008617,915313.832461453,118879.55856990993,770.6384644670474,4943034.186389193,18744.036887998802,18744.036887998802,15.485565236176898,256368.07377599765 
 01/07  15:00:00,-12.0,2.0,21.20573288211095,0.0034846089411653468,0.0,869804.9478190198,727.566869450297,4997721.062591086,18744.036887998802,18744.036887998802,16.165680175227337,6816288.073775997 
 01/07  16:00:00,-12.0,2.0,22.049293834560743,0.0034846089411653468,0.0,910910.2486045223,809.8186932150286,5147819.469884216,18744.036887998802,18744.036887998802,17.00848844163221,8346288.073775997 
 01/07  17:00:00,-11.375,2.0,22.123605974818823,0.003476071237111713,0.0,891786.3426119885,859.2081361039834,5069110.150019627,18744.036887998802,18744.036887998802,17.187620719743038,8346288.073775997 
 01/07  18:00:00,-10.875,2.0,22.178586000603648,0.003480568962798621,0.0,878534.0678251673,880.4206773240836,5003926.248218704,18744.036887998802,18744.036887998802,17.31530572143324,8346288.073775997 
 01/07  19:00:00,-10.3,3.25,20.14431698292876,0.0036905387995377343,1009041.394057749,125038.7732195855,769.7636504959695,4635318.886883514,18744.036887998802,18744.036887998802,15.819281933768314,37488.073775997604 
 01/07  20:00:00,-10.0,2.75,20.00000027217978,0.003582457803307751,1282301.5498925508,0.0,580.6692019635454,4543485.920391713,18744.036887998802,18744.036887998802,15.603963313519944,37488.073775997604 
 01/07  21:00:00,-10.1875,2.625,20.000000000014303,0.0035650006372357017,1383035.6765579532,0.0,483.19370125372785,4572336.740787825,18744.036887998802,18744.036887998802,15.57578562791513,37488.073775997604 
 01/07  22:00:00,-10.7375,2.375,20.0,0.0035284610477189877,1453450.5410452532,0.0,438.6347572736844,4654808.57954818,18744.036887998802,18744.036887998802,15.493246819372528,37488.073775997604 
 01/07  23:00:00,-11.0,2.625,20.0,0.0035671459666229387,1513680.1220282381,0.0,417.95090139673255,4693918.420935286,18744.036887998802,18744.036887998802,15.453841689722033,37488.073775997604 
 01/07  24:00:00,-11.062500000000002,3.625,20.0,0.0037788549354372076,1587636.594251673,0.0,408.33676557815346,4703699.917009529,18744.036887998802,18744.036887998802,15.444441590537231,37488.073775997604 
 01/08  01:00:00,-10.4125,2.75,19.999999999999996,0.0035936044275730484,1588900.8901761086,0.0,403.8747926526753,4605094.6739363335,18744.036887998802,18744.036887998802,15.541923963943967,37488.073775997604 
 01/08  02:00:00,-10.0,2.0,20.0,0.0034576650375929096,1598031.7961174594,0.0,401.80440213430336,4543072.99517823,18744.036887998802,18744.036887998802,15.603784200658566,37488.073775997604 
 01/08  03:00:00,-9.375,2.0,20.0,0.0034489643394585343,1616503.6288440763,0.0,400.84084822361194,4449473.089047896,18744.036887998802,18744.036887998802,15.697518390504797,37488.073775997604 
 01/08  04:00:00,-8.375,2.0,20.0,0.003435512681463007,1625230.2970052424,0.0,400.39177126303093,4299063.202788263,18744.036887998802,18744.036887998802,15.847504580741562,37488.073775997604 
 01/08  05:00:00,-8.625,2.0,20.0,0.0034388716663030366,1657409.2032476822,0.0,400.1825523317832,4336664.537218705,18744.036887998802,18744.036887998802,15.809997496665773,37488.073775997604 
 01/08  06:00:00,-8.875,2.0,20.0,0.003442943604334628,1688208.6003058997,0.0,400.085168996589,4374628.687616976,18744.036887998802,18744.036887998802,15.772489641772456,37488.073775997604 
 01/08  07:00:00,-8.925,1.375,20.0,0.0033780368189503395,1703870.315990794,0.0,400.0397777880485,4382003.789470938,18744.036887998802,18744.036887998802,15.764982746352215,37488.073775997604 
 01/08  08:00:00,-8.375,2.25,20.0,0.0034795218221336044,1729816.4840534783,0.0,400.0185900018463,4299063.202788264,18744.036887998802,18744.036887998802,15.847475214474539,37488.073775997604 
 01/08  09:00:00,-7.75,3.625,20.0,0.003723445306081666,1767994.9725032023,0.0,400.00866253285363,4204863.700090992,18744.036887998802,18744.036887998802,15.941220152028981,37488.073775997604 
 01/08  10:00:00,-7.225,3.375,21.087987055632244,0.003659404924356314,0.0,659287.2381974049,508.79223489740605,4264270.969549322,18744.036887998802,18744.036887998802,16.795552246677506,6816288.073775997 
 01/08  11:00:00,-6.375,3.625,21.91274367443353,0.0037019392236943382,0.0,758208.757093128,698.4519963669268,4279611.631052117,18744.036887998802,18744.036887998802,17.724998207931968,8346288.073775997 
 01/08  12:00:00,-5.812499999999999,3.375,22.028048321265395,0.003643674635940203,0.0,740928.2490705729,810.7333428455512,4216859.517603391,18744.036887998802,18744.036887998802,17.93428181562142,8346288.073775997 
 01/08  13:00:00,-5.8875,4.875,22.07533768777971,0.0040564345599165205,0.0,740486.9173159642,857.4831231557673,4238189.228101712,18744.036887998802,18744.036887998802,17.982863388133982,8346288.073775997 
 01/08  14:00:00,-6.0,6.0,20.132194513763295,0.004421546105631569,1015797.6158177662,97325.07796830297,765.0519087168651,3983607.3300487697,18744.036887998802,18744.036887998802,16.444535756964974,256368.07377599765 
 01/08  15:00:00,-6.0,6.0,21.20604780749808,0.004422268366079823,0.0,718966.9747753921,721.4955282355945,4093733.9684578357,18744.036887998802,18744.036887998802,17.066527034991967,6816288.073775997 
 01/08  16:00:00,-6.625,6.625,22.019765385370118,0.004686803484693469,0.0,762834.3061364598,802.3835056347422,4335406.312507788,18744.036887998802,18744.036887998802,17.79937031324672,8346288.073775997 
 01/08  17:00:00,-7.0,5.75,22.08709190557949,0.00435674528042113,0.0,773188.6125373121,850.0786482571293,4401842.42896768,18744.036887998802,18744.036887998802,17.807850688802517,8346288.073775997 
 01/08  18:00:00,-7.0625,5.0,22.152477441368276,0.004112413525548875,0.0,774338.5354088449,872.8576221604118,4422423.523619855,18744.036887998802,18744.036887998802,17.865670257388327,8346288.073775997 
 01/08  19:00:00,-7.6625,5.0,20.13993658723188,0.004113582309932527,1086104.478196472,110151.66818735376,763.6731006059512,4233319.007040767,18744.036887998802,18744.036887998802,16.20838092137208,37488.073775997604 
 01/08  20:00:00,-8.625,5.625,20.000000254442227,0.004331673177056825,1436920.4173539644,0.0,576.7145540218501,4333365.899828042,18744.036887998802,18744.036887998802,15.8102375044693,37488.073775997604 
 01/08  21:00:00,-8.875,4.75,20.000000000013653,0.0040797444985542905,1506817.203685354,0.0,480.7029687053033,4371909.747872265,18744.036887998802,18744.036887998802,15.77268345848755,37488.073775997604 
 01/08  22:00:00,-9.55,5.25,20.000000000000004,0.004240714617498292,1606229.7488088394,0.0,437.4077822852581,4473310.836955022,18744.036887998802,18744.036887998802,15.67139344387136,37488.073775997604 
 01/08  23:00:00,-10.625,6.0,20.0,0.004503020256443466,1713681.4334803058,0.0,417.21221820380504,4635344.930791655,18744.036887998802,18744.036887998802,15.510114047120144,37488.073775997604 
 01/08  24:00:00,-10.750000000000002,3.5,20.0,0.0038079288954889546,1663961.1970309266,0.0,407.9567697375703,4654222.5549808005,18744.036887998802,18744.036887998802,15.49133768476338,37488.073775997604 
 01/09  01:00:00,-12.1,2.625,20.0,0.0036016757256447634,1695574.1748881207,0.0,403.73144196312865,4858022.051359136,18744.036887998802,18744.036887998802,15.288814641576788,37488.073775997604 
 01/09  02:00:00,-13.0,2.375,20.0,0.003554865367064908,1735278.4974077214,0.0,401.74530804510863,4993914.10687814,18744.036887998802,18744.036887998802,15.153792620494887,37488.073775997604 
 01/09  03:00:00,-11.812500000000002,2.625,20.0,0.0036096542183629,1748948.1126060588,0.0,400.81782587022684,4815321.328484854,18744.036887998802,18744.036887998802,15.331896024752204,37488.073775997604 
 01/09  04:00:00,-11.6625,3.625,20.0,0.0037988413307075706,1798606.977228017,0.0,400.3840128119429,4793223.76048181,18744.036887998802,18744.036887998802,15.354383104029854,37488.073775997604 
 01/09  05:00:00,-11.375,4.0,20.0,0.003865463752098687,1825169.1079495135,0.0,400.1791557694857,4750288.728163636,18744.036887998802,18744.036887998802,15.397497670018778,37488.073775997604 
 01/09  06:00:00,-10.0,4.625,20.0,0.004052337495679261,1843989.7675434812,0.0,400.0835022080166,4543655.61274128,18744.036887998802,18744.036887998802,15.603736301586428,37488.073775997604 
 01/09  07:00:00,-9.15,4.375,20.0,0.0039544885811828995,1834433.744148385,0.0,400.0389707279842,4415103.932112668,18744.036887998802,18744.036887998802,15.731232955243179,37488.073775997604 
 01/09  08:00:00,-8.375,4.0,20.0,0.003821174181976158,1822519.6905391046,0.0,400.01814307188124,4298012.137612737,18744.036887998802,18744.036887998802,15.8474798863197,37488.073775997604 
 01/09  09:00:00,-7.625,4.0,20.0,0.003833692326352109,1827980.5257072784,0.0,400.00844987278913,4185095.8180538653,18744.036887998802,18744.036887998802,15.959975323790035,37488.073775997604 
 01/09  10:00:00,-6.525,5.25,21.052148974306974,0.004187898073378512,0.0,623651.5129124036,508.5897273839695,4152151.0394210615,18744.036887998802,18744.036887998802,16.876143803549812,6816288.073775997 
 01/09  11:00:00,-5.375,6.625,21.835553710307934,0.004666271415189633,0.0,727981.8614544149,696.1220712016202,4114063.146186592,18744.036887998802,18744.036887998802,17.813753267863333,8346288.073775997 
 01/09  12:00:00,-4.625,6.375,21.953629766797814,0.004570450080588276,0.0,706834.364646007,805.7709371422468,4023819.944496109,18744.036887998802,18744.036887998802,18.046117201243085,8346288.073775997 
 01/09  13:00:00,-3.5250000000000004,7.25,22.033212014043194,0.004926872427698934,0.0,676487.4478871515,851.6162194431155,3871503.7661850727,18744.036887998802,18744.036887998802,18.29187234885666,8346288.073775997 
 01/09  14:00:00,-3.0,8.0,20.129853955382778,0.005252314744316121,1079063.285872861,76914.50950956528,758.7398398361751,3529399.718416105,18744.036887998802,18744.036887998802,16.89085159552338,256368.07377599765 
 01/09  15:00:00,-2.375,7.375,21.223839043757515,0.004939598872480281,0.0,629084.8911033078,716.020760737286,3550063.7598334444,18744.036887998802,18744.036887998802,17.621742269757334,6816288.073775997 
 01/09  16:00:00,-2.625,8.25,22.047088505333342,0.005381952010520507,0.0,654097.1461077809,797.6119533277611,3737163.969221309,18744.036887998802,18744.036887998802,18.42663822930276,8346288.073775997 
 01/09  17:00:00,-3.0,9.0,22.073801324848255,0.0057876343909686245,0.0,662323.1767547481,842.298326448671,3798978.5524987644,18744.036887998802,18744.036887998802,18.406604931191907,8346288.073775997 
 01/09  18:00:00,-2.9375000000000004,7.125,22.164917765558172,0.004871766982584195,0.0,665531.9931713555,862.5942464855343,3802314.626951429,18744.036887998802,18744.036887998802,18.478795611425525,8346288.073775997 
 01/09  19:00:00,-2.9625,7.25,20.148136310843565,0.004910467348235328,1105390.6583336876,90518.66363976971,754.8557260904297,3529504.3986333124,18744.036887998802,18744.036887998802,16.925398667057834,37488.073775997604 
 01/09  20:00:00,-3.0,8.0,20.00000024358734,0.005251523514196501,1451720.6787806463,0.0,569.4015621260389,3487755.928786243,18744.036887998802,18744.036887998802,16.653985437263113,37488.073775997604 
 01/09  21:00:00,-3.125,6.75,20.000000000011802,0.004696444145294016,1495870.14821422,0.0,475.96479746695127,3507324.003122096,18744.036887998802,18744.036887998802,16.635178375393554,37488.073775997604 
 01/09  22:00:00,-3.075,7.25,20.0,0.004910658745775087,1580858.685119854,0.0,434.5960266493967,3499671.0820031115,18744.036887998802,18744.036887998802,16.642632824758007,37488.073775997604 
 01/09  23:00:00,-3.0,6.75,20.0,0.0046814714953481145,1605681.2248669777,0.0,415.667162526739,3488190.645200531,18744.036887998802,18744.036887998802,16.653850887021267,37488.073775997604 
 01/09  24:00:00,-3.0,6.0,20.0,0.00438067216363482,1615853.0414853245,0.0,407.1510951100485,3488281.2415217287,18744.036887998802,18744.036887998802,16.65382331317587,37488.073775997604 
 01/10  01:00:00,-3.0,6.625,20.0,0.004627472600242677,1674175.3438967569,0.0,403.27183060047946,3488245.034316616,18744.036887998802,18744.036887998802,16.653801785096697,37488.073775997604 
 01/10  02:00:00,-3.0,7.0,20.0,0.004778793847944102,1718162.2301250582,0.0,401.4900589413147,3488916.1902102707,18744.036887998802,18744.036887998802,16.653784086612035,37488.073775997604 
 01/10  03:00:00,-3.0,7.625,19.999999999999996,0.005066759953859258,1772174.5650593084,0.0,400.67753311650495,3490198.591075959,18744.036887998802,18744.036887998802,16.653764750488524,37488.073775997604 
 01/10  04:00:00,-3.0,7.375,20.0,0.004947201071306037,1782563.2238120139,0.0,400.307294650377,3491675.5769690103,18744.036887998802,18744.036887998802,16.653744905799364,37488.073775997604 
 01/10  05:00:00,-2.375,6.375,20.0,0.004504741955996502,1744668.9155885566,0.0,400.1400907610575,3397418.516941987,18744.036887998802,18744.036887998802,16.74747579308296,37488.073775997604 
 01/10  06:00:00,-2.125,5.375,20.0,0.004140647160378463,1720814.8900394721,0.0,400.064238848557,3359642.6176202763,18744.036887998802,18744.036887998802,16.78496090959424,37488.073775997604 
 01/10  07:00:00,-1.45,5.625,20.0,0.0042122681767970925,1729176.9872712223,0.0,400.0295781499364,3257978.3381933877,18744.036887998802,18744.036887998802,16.886194305734215,37488.073775997604 
 01/10  08:00:00,-1.0,6.0,20.0,0.0043336166490981305,1745618.3517597043,0.0,400.0135580718102,3190078.2332642255,18744.036887998802,18744.036887998802,16.9536837452268,37488.073775997604 
 01/10  09:00:00,-0.7500000000000001,4.75,20.0,0.003929246777667801,1716156.4382583203,0.0,400.0062242635159,3152561.302066435,18744.036887998802,18744.036887998802,16.991174728001535,37488.073775997604 
