Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 03/07  18:00:00,1.8749999999999998,6.5,8.96892942863034,400.0000035760356,1071506.1852674833,18751.537502999996,18751.537502999996,7.980235378190379,9037503.075006 
 03/07  19:00:00,1.925,8.125,9.07925961421958,400.00000158801464,1082370.107451422,18751.537502999996,18751.537502999996,8.090344575270162,9037503.075006 
 03/07  20:00:00,2.0,10.0,9.169039558880026,400.00000068785397,1084499.2893835101,18751.537502999996,18751.537502999996,8.1761745201895,9037503.075006 
 03/07  21:00:00,2.0625,6.875,9.274632753418217,400.00000029849434,1090539.0512581305,18751.537502999996,18751.537502999996,8.273261242069944,9037503.075006 
 03/07  22:00:00,2.0375,6.875,9.343568955738599,400.000000132692,1107467.3041960606,18751.537502999996,18751.537502999996,8.342717293284089,9037503.075006 
 03/07  23:00:00,2.0,7.375,9.38143161056565,400.0000000584788,1118890.0025539908,18751.537502999996,18751.537502999996,8.368686663369127,9037503.075006 
 03/07  24:00:00,1.8125000000000002,5.125,9.418326926720457,400.00000002591645,1153365.8265297364,18751.537502999996,18751.537502999996,8.374573069859188,9037503.075006 
 03/08  01:00:00,1.575,5.875,9.429143397931215,400.0000000115953,1192462.3366883234,18751.537502999996,18751.537502999996,8.356541015469206,9037503.075006 
 03/08  02:00:00,1.5625,6.375,9.429675841972239,400.0000000051453,1194012.9789341218,18751.537502999996,18751.537502999996,8.35111403519311,9037503.075006 
 03/08  03:00:00,1.6625,4.125,9.43830274011336,400.0000000022945,1180207.320315924,18751.537502999996,18751.537502999996,8.373170732322347,9037503.075006 
 03/08  04:00:00,1.8875,5.5,9.426517291794504,400.00000000102995,1145572.8846608473,18751.537502999996,18751.537502999996,8.403535275424609,9037503.075006 
 03/08  05:00:00,1.6875,6.375,9.397014556953428,400.0000000004575,1171626.4443901656,18751.537502999996,18751.537502999996,8.347832552672013,9037503.075006 
 03/08  06:00:00,1.4375,4.75,9.375939455074914,400.00000000020395,1206053.4836316723,18751.537502999996,18751.537502999996,8.291012639724386,9037503.075006 
 03/08  07:00:00,1.525,5.25,9.354829796122017,400.0000000000912,1189909.30780934,18751.537502999996,18751.537502999996,8.285264345900405,9037503.075006 
 03/08  08:00:00,1.225,6.0,9.332888473345093,400.00000000004064,1232199.9747209095,18751.537502999996,18751.537502999996,8.220728444406413,9037503.075006 
 03/08  09:00:00,0.875,4.125,9.326968666751693,400.00000000001836,1283624.14236549,18751.537502999996,18751.537502999996,8.158591274943063,9037503.075006 
 03/08  10:00:00,0.55,4.875,9.319214015719096,400.0000000000083,1332402.5653837365,18751.537502999996,18751.537502999996,8.112277861490595,9037503.075006 
 03/08  11:00:00,0.775,6.0,9.320696915138779,400.0000000000038,1296383.4585055849,18751.537502999996,18751.537502999996,8.139903548842062,9037503.075006 
 03/08  12:00:00,1.0,4.75,9.34438779418954,400.0000000000016,1264633.2301299935,18751.537502999996,18751.537502999996,8.191936593004067,9037503.075006 
 03/08  13:00:00,1.0625,6.5,9.382287411574309,400.00000000000074,1260236.3226040038,18751.537502999996,18751.537502999996,8.229641611937147,9037503.075006 
 03/08  14:00:00,1.1,6.125,9.477534928531249,400.0000000000005,1265826.7158558005,18751.537502999996,18751.537502999996,8.298170455946837,9037503.075006 
 03/08  15:00:00,1.0375,6.875,9.624819973307334,400.0000000000003,1295930.1061628913,18751.537502999996,18751.537502999996,8.409538944054958,9037503.075006 
 03/08  16:00:00,1.0,7.375,9.816318637792182,400.00000000000034,1327625.847983336,18751.537502999996,18751.537502999996,8.552420927589765,9037503.075006 
 03/08  17:00:00,0.5625,7.0,10.041032319181678,400.0000000000003,1427933.3584230188,18751.537502999996,18751.537502999996,8.677268912749202,9037503.075006 
 03/08  18:00:00,0.3,3.875,10.28378331942293,400.00000000000034,1504666.8416494373,18751.537502999996,18751.537502999996,8.833395346166544,9037503.075006 
 03/08  19:00:00,0.48749999999999993,4.5,10.511642856573014,400.0000000000002,1513102.274205251,18751.537502999996,18751.537502999996,9.063756179367166,9037503.075006 
 03/08  20:00:00,-1.65,6.0,10.632677962625781,400.0000000000001,1861073.1035233915,18751.537502999996,18751.537502999996,8.879956062565247,9037503.075006 
 03/08  21:00:00,-3.0,4.75,10.682637733194037,400.0000000000001,2073394.2760380951,18751.537502999996,18751.537502999996,8.724642283113077,9037503.075006 
 03/08  22:00:00,-3.625,4.625,10.656122473997899,400.00000000000017,2168425.9033541465,18751.537502999996,18751.537502999996,8.636005255164465,9037503.075006 
 03/08  23:00:00,-4.0,5.0,10.53538816207822,400.0000000000004,2208570.644498938,18751.537502999996,18751.537502999996,8.48959818425724,9037503.075006 
 03/08  24:00:00,-4.0,3.75,10.365688152754334,400.0000000000003,2184300.775812757,18751.537502999996,18751.537502999996,8.35577168481868,9037503.075006 
 03/09  01:00:00,-5.25,3.625,10.114669290947313,400.0000000000002,2339277.126128935,18751.537502999996,18751.537502999996,7.977103725783769,9037503.075006 
 03/09  02:00:00,-5.375,4.0,9.83326715021003,400.0000000000001,2314423.542017058,18751.537502999996,18751.537502999996,7.713356808910794,9037503.075006 
 03/09  03:00:00,-4.875,2.75,9.559224744770827,400.0000000000003,2197966.456647024,18751.537502999996,18751.537502999996,7.559261453733726,9037503.075006 
 03/09  04:00:00,-4.925,3.875,9.245286311977221,400.00000000000017,2160339.5112104174,18751.537502999996,18751.537502999996,7.296334291203029,9037503.075006 
 03/09  05:00:00,-4.375,4.375,8.929592681682319,400.00000000000017,2027676.144393716,18751.537502999996,18751.537502999996,7.101526847181374,9037503.075006 
 03/09  06:00:00,-4.0625,2.75,8.636227824767666,400.00000000000017,1935879.8031517111,18751.537502999996,18751.537502999996,6.8995907476740985,9037503.075006 
 03/09  07:00:00,-4.0375,3.25,8.347519276395202,400.00000000000034,1887627.650573014,18751.537502999996,18751.537502999996,6.653869512166239,9037503.075006 
 03/09  08:00:00,-4.0,4.0,8.101414007877882,400.0000000000003,1842913.9739054455,18751.537502999996,18751.537502999996,6.440438508133479,9037503.075006 
 03/09  09:00:00,-4.0,2.125,7.891004016518886,400.00000000000034,1809889.0555849788,18751.537502999996,18751.537502999996,6.255368006021815,9037503.075006 
 03/09  10:00:00,-4.0,2.875,9.518107529099819,519.8920649096586,2024939.0451954775,18751.537502999996,18751.537502999996,7.456959261623938,15546303.075006 
 03/09  11:00:00,-3.375,4.0,9.710730130641549,726.682336963016,1983975.35705494,18751.537502999996,18751.537502999996,7.851826328329921,15546303.075006 
 03/09  12:00:00,-3.6874999999999996,2.75,9.68988490029345,835.1092058569196,2028755.1156473723,18751.537502999996,18751.537502999996,7.7924515715296305,15546303.075006 
 03/09  13:00:00,-4.0375,3.25,8.265802986672384,775.8534636693163,1892382.0625388043,18751.537502999996,18751.537502999996,6.679498727796377,10339263.075006 
 03/09  14:00:00,-4.0,3.375,9.523598384966247,772.5954901985097,2020499.2722785827,18751.537502999996,18751.537502999996,7.436308973901339,15546303.075006 
 03/09  15:00:00,-3.375,1.75,9.882159841143341,851.484300618308,2000345.6157959676,18751.537502999996,18751.537502999996,7.950044457553522,15546303.075006 
 03/09  16:00:00,-3.0,2.25,10.096505954589786,891.6743896144325,1976582.9873096917,18751.537502999996,18751.537502999996,8.192917258822925,15546303.075006 
 03/09  17:00:00,-2.375,3.625,10.321859011038065,908.1694056150982,1915163.6149667108,18751.537502999996,18751.537502999996,8.472003347247425,15546303.075006 
 03/09  18:00:00,-2.4375,2.75,10.550913696855426,915.6759350107362,1958975.0989501723,18751.537502999996,18751.537502999996,8.661007638412489,15546303.075006 
 03/09  19:00:00,-2.8875,2.625,8.961346227062524,800.2584260220859,1822054.4263445837,18751.537502999996,18751.537502999996,7.4460066366494955,9037503.075006 
 03/09  20:00:00,-3.0,3.0,8.754600392838583,594.9781457910368,1779987.0883105686,18751.537502999996,18751.537502999996,7.090029293358678,9037503.075006 
 03/09  21:00:00,-3.5,3.0,8.792011013094339,487.6851028337208,1862080.018545553,18751.537502999996,18751.537502999996,7.047730021317663,9037503.075006 
 03/09  22:00:00,-3.3,3.0,8.817390269264166,439.87862216896593,1835896.7447135493,18751.537502999996,18751.537502999996,7.099181599538139,9037503.075006 
 03/09  23:00:00,-3.625,2.375,8.807455617155147,418.0571442104278,1886507.3503076835,18751.537502999996,18751.537502999996,7.055418354111568,9037503.075006 
 03/09  24:00:00,-4.375,1.6875,8.751555123252905,408.19783378360125,1992547.3398200828,18751.537502999996,18751.537502999996,6.901401021245755,9037503.075006 
 03/10  01:00:00,-5.475,1.1875,8.663465419690583,403.74201264509804,2146161.4928460433,18751.537502999996,18751.537502999996,6.669654700862954,9037503.075006 
 03/10  02:00:00,-6.625,1.0,8.548711907933246,401.7008403843288,2303099.8317467095,18751.537502999996,18751.537502999996,6.403382041383421,9037503.075006 
 03/10  03:00:00,-6.4375,1.0,8.43566087713233,400.7737415659901,2257582.672384233,18751.537502999996,18751.537502999996,6.33239426674537,9037503.075006 
 03/10  04:00:00,-7.9125,1.0,8.281313575232481,400.3537712505197,2460289.359224546,18751.537502999996,18751.537502999996,5.9979014073761885,9037503.075006 
 03/10  05:00:00,-9.0,0.375,8.1047132042663,400.1609468556586,2596923.6270563193,18751.537502999996,18751.537502999996,5.678064671207505,9037503.075006 
 03/10  06:00:00,-8.1875,0.3125,7.95296439069642,400.0733200108309,2450019.2628872944,18751.537502999996,18751.537502999996,5.668587129924851,9037503.075006 
 03/10  07:00:00,-9.1375,0.8125,7.766419886862591,400.03357397662967,2567425.946221754,18751.537502999996,18751.537502999996,5.38037842731129,9037503.075006 
 03/10  08:00:00,-9.375,1.625,7.599583045586316,400.0152898180673,2575823.7276215684,18751.537502999996,18751.537502999996,5.188156886611182,9037503.075006 
 03/10  09:00:00,-6.75,2.0,7.488252948893804,400.00696359749713,2160389.11827828,18751.537502999996,18751.537502999996,5.478758230117303,9037503.075006 
 03/10  10:00:00,-3.9,2.625,9.198975002833144,520.0124547245128,1958788.1209464585,18751.537502999996,18751.537502999996,7.1906448266622895,15546303.075006 
 03/10  11:00:00,-2.375,3.0,9.425162192433467,727.5842947738836,1787455.5941764656,18751.537502999996,18751.537502999996,7.75778581382125,15546303.075006 
 03/10  12:00:00,-0.8750000000000001,2.375,9.434664839567594,836.9552189315851,1560331.0868413858,18751.537502999996,18751.537502999996,7.986997123840833,15546303.075006 
 03/10  13:00:00,-0.7,2.625,8.039044612599149,778.1094104960106,1350826.3274667517,18751.537502999996,18751.537502999996,6.986292680282349,10339263.075006 
 03/10  14:00:00,-0.375,3.0,9.31756435344448,774.7305982839342,1437764.6132378585,18751.537502999996,18751.537502999996,7.799386635592372,15546303.075006 
 03/10  15:00:00,0.3125,1.75,9.713055242259875,853.8398648580717,1413668.7413606478,18751.537502999996,18751.537502999996,8.352037732222334,15546303.075006 
 03/10  16:00:00,0.1875,2.25,9.979560711555179,895.131282703808,1472670.861653062,18751.537502999996,18751.537502999996,8.558012902854397,15546303.075006 
 03/10  17:00:00,0.0,3.0,10.281376427627297,910.8240273647131,1545577.8713391752,18751.537502999996,18751.537502999996,8.776333762709923,15546303.075006 
 03/10  18:00:00,-0.0625,1.75,10.616550109290147,918.4142389871488,1604557.2775277998,18751.537502999996,18751.537502999996,9.047508919661018,15546303.075006 
 03/10  19:00:00,-1.2875,1.625,9.130464085529383,802.8149073598339,1603714.5174172786,18751.537502999996,18751.537502999996,7.8177259839463975,9037503.075006 
 03/10  20:00:00,-2.625,2.0,9.014584736014742,596.704469539097,1758696.0204969007,18751.537502999996,18751.537502999996,7.348421721875586,9037503.075006 
 03/10  21:00:00,-3.75,2.0,9.136600053303834,488.67535881873584,1947943.0420355496,18751.537502999996,18751.537502999996,7.285672046568708,9037503.075006 
 03/10  22:00:00,-4.075,2.0,9.232022776215903,440.43179230495866,2012384.9086129915,18751.537502999996,18751.537502999996,7.322309254886276,9037503.075006 
 03/10  23:00:00,-4.0,2.0,9.288484652296258,418.3284618594791,2011938.7069942632,18751.537502999996,18751.537502999996,7.392890194163167,9037503.075006 
 03/10  24:00:00,-4.875,1.375,9.278401166561313,408.31608643052334,2145777.807954315,18751.537502999996,18751.537502999996,7.268752399743041,9037503.075006 
 03/11  01:00:00,-5.775,1.625,9.216836548082355,403.79386551315093,2274159.2532147765,18751.537502999996,18751.537502999996,7.08852407173109,9037503.075006 
 03/11  02:00:00,-6.625,2.0,9.11906569868069,401.72008545306267,2389869.499326971,18751.537502999996,18751.537502999996,6.886691659407998,9037503.075006 
 03/11  03:00:00,-7.187500000000001,2.0,8.99337259871465,400.78016676366906,2456578.7566957967,18751.537502999996,18751.537502999996,6.699323290118273,9037503.075006 
 03/11  04:00:00,-7.7375,2.0,8.844433933840014,400.3557066548834,2518515.418625355,18751.537502999996,18751.537502999996,6.496352707692064,9037503.075006 
 03/11  05:00:00,-7.375,2.0,8.688695723455858,400.1613583903219,2439717.0307664135,18751.537502999996,18751.537502999996,6.416197692207526,9037503.075006 
 03/11  06:00:00,-7.437499999999999,2.0,8.511746820414794,400.07327589858517,2424109.2933068364,18751.537502999996,18751.537502999996,6.266445180358139,9037503.075006 
 03/11  07:00:00,-8.5125,2.0,8.30291084857095,400.0334518460802,2555314.544080456,18751.537502999996,18751.537502999996,5.929687185396409,9037503.075006 
 03/11  08:00:00,-7.75,1.375,8.147241691255207,400.01520058700186,2413331.3884325745,18751.537502999996,18751.537502999996,5.894537766296357,9037503.075006 
 03/11  09:00:00,-6.0,1.625,8.014070140340072,400.0069227877234,2129095.4360539406,18751.537502999996,18751.537502999996,6.046465590230303,9037503.075006 
 03/11  10:00:00,-3.9,2.625,9.700487495567053,519.9737895170482,2035012.6362016904,18751.537502999996,18751.537502999996,7.619222787467543,15546303.075006 
 03/11  11:00:00,-2.375,3.0,9.924251093814078,727.3225177956174,1863486.0819539665,18751.537502999996,18751.537502999996,8.183771393748545,15546303.075006 
 03/11  12:00:00,-0.31250000000000006,2.375,9.934274576378131,836.479251821294,1551254.423702206,18751.537502999996,18751.537502999996,8.494252770295782,15546303.075006 
 03/11  13:00:00,0.7625,3.25,8.556256712797982,777.3999833268487,1207600.6450226193,18751.537502999996,18751.537502999996,7.642091992888828,10339263.075006 
 03/11  14:00:00,0.7375,4.0,9.83517039606538,773.4997891011033,1348387.7798807656,18751.537502999996,18751.537502999996,8.40855760065735,15546303.075006 
 03/11  15:00:00,0.7,2.75,10.218228125165991,851.9958232138159,1432711.374832306,18751.537502999996,18751.537502999996,8.841700387139003,15546303.075006 
 03/11  16:00:00,0.8875,2.625,10.477341436631932,893.3252196763237,1442891.806509186,18751.537502999996,18751.537502999996,9.087268984420707,15546303.075006 
 03/11  17:00:00,0.6249999999999999,3.625,10.74594199447081,909.1089040799305,1523214.5816085397,18751.537502999996,18751.537502999996,9.27627754001427,15546303.075006 
 03/11  18:00:00,0.3375,2.75,11.024153881774776,916.0774102169353,1608049.1630293804,18751.537502999996,18751.537502999996,9.465684412961561,15546303.075006 
 03/11  19:00:00,0.175,2.625,9.497323029341779,800.5158028096469,1439100.4809016786,18751.537502999996,18751.537502999996,8.352813123631904,9037503.075006 
 03/11  20:00:00,-0.5875,3.0,9.338847091922155,594.9844407138592,1502385.8563719431,18751.537502999996,18751.537502999996,7.940497850285729,9037503.075006 
 03/11  21:00:00,-1.875,2.375,9.416518117532704,487.6287998439904,1708607.8391475535,18751.537502999996,18751.537502999996,7.812828972075783,9037503.075006 
 03/11  22:00:00,-2.15,2.625,9.484641959231638,439.85981784407477,1760286.744014206,18751.537502999996,18751.537502999996,7.830216473087069,9037503.075006 
 03/11  23:00:00,-2.625,3.625,9.512062721506169,418.0025604552444,1839437.8401430377,18751.537502999996,18751.537502999996,7.796890561698536,9037503.075006 
 03/11  24:00:00,-3.3125,3.375,9.495497400486189,408.11326510355764,1942019.7029941496,18751.537502999996,18751.537502999996,7.683961411627414,9037503.075006 
 03/12  01:00:00,-3.1875,3.625,9.462862048957971,403.67387628122844,1919152.0553834562,18751.537502999996,18751.537502999996,7.678724589229554,9037503.075006 
 03/12  02:00:00,-2.375,4.625,9.414324395710924,401.6530137764258,1789439.4271392534,18751.537502999996,18751.537502999996,7.762494488885859,9037503.075006 
 03/12  03:00:00,-2.5625,5.625,9.325834105320611,400.74023997150704,1806413.5198271144,18751.537502999996,18751.537502999996,7.671598700659434,9037503.075006 
 03/12  04:00:00,-2.9625,6.0,9.213909386269794,400.33075054455867,1849619.0149410022,18751.537502999996,18751.537502999996,7.515136562964796,9037503.075006 
 03/12  05:00:00,-3.0,6.0,9.104159359732305,400.1473217631082,1838879.2376965107,18751.537502999996,18751.537502999996,7.417652751666191,9037503.075006 
